Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
9,1729269054309,18/10/2024 16:30:54,1729269055653,-4,18/10/2024 12:30:55,187086,12,questionnaire-xwu3,,40750067,upb3d4jf,11889652,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729269054309,18/10/2024 16:30:54,1729269055653,-4,18/10/2024 12:30:55,187086,12,questionnaire-xwu3,,40750067,upb3d4jf,11889652,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729269054309,18/10/2024 16:30:54,1729269055654,-4,18/10/2024 12:30:55,187086,12,questionnaire-xwu3,,40750067,upb3d4jf,11889652,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729269054309,18/10/2024 16:30:54,1729269055654,-4,18/10/2024 12:30:55,187086,12,questionnaire-xwu3,,40750067,upb3d4jf,11889652,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,understand different viewpoints
13,1729269054309,18/10/2024 16:30:54,1729269055654,-4,18/10/2024 12:30:55,187086,12,questionnaire-xwu3,,40750067,upb3d4jf,11889652,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,44698
1,1729269081403,18/10/2024 16:31:21,1729269081933,-4,18/10/2024 12:31:21,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269128358,18/10/2024 16:32:08,1729269128929,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729269128463,18/10/2024 16:32:08,1729269128931,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_science,3
4,1729269128463,18/10/2024 16:32:08,1729269128931,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729269128463,18/10/2024 16:32:08,1729269128931,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729269128463,18/10/2024 16:32:08,1729269128931,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729269128463,18/10/2024 16:32:08,1729269128931,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_police,2
8,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,1
9,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,1
10,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_media,7
11,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,Political beliefs and similar topics. 
13,1729269128463,18/10/2024 16:32:08,1729269128932,-4,18/10/2024 12:32:08,187086,12,questionnaire-xwu3,,40750097,9cnnt0ca,11889645,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 114.0.0.0,1536x864,1482x695,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,46999
1,1729269346718,18/10/2024 16:35:46,1729269346456,-5,18/10/2024 11:35:46,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269382217,18/10/2024 16:36:22,1729269381974,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_science,2
4,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,2
5,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,7
9,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,1
10,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,4
12,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,my feelings on certain political topics
13,1729269382397,18/10/2024 16:36:22,1729269381975,-5,18/10/2024 11:36:21,187086,12,questionnaire-xwu3,,40750196,zt3d5dtr,11889646,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1920x1080,946x816,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,35519
1,1729269363920,18/10/2024 16:36:03,1729269363128,-4,18/10/2024 12:36:03,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269465666,18/10/2024 16:37:45,1729269464922,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,3
3,1729269465784,18/10/2024 16:37:45,1729269464925,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729269465784,18/10/2024 16:37:45,1729269464925,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729269465784,18/10/2024 16:37:45,1729269464925,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_community,5
6,1729269465784,18/10/2024 16:37:45,1729269464926,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729269465784,18/10/2024 16:37:45,1729269464926,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729269465784,18/10/2024 16:37:45,1729269464926,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,7
9,1729269465784,18/10/2024 16:37:45,1729269464926,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,7
10,1729269465784,18/10/2024 16:37:45,1729269464927,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_media,7
11,1729269465784,18/10/2024 16:37:45,1729269464927,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729269465784,18/10/2024 16:37:45,1729269464928,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,To see if the word similarity task and the feelings/opinion description task show the same conclusion about a person's beliefs.
13,1729269465784,18/10/2024 16:37:45,1729269464928,-4,18/10/2024 12:37:44,187086,12,questionnaire-xwu3,,40750204,y4crcpkl,11889650,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1458x778,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,101801
1,1729269394252,18/10/2024 16:36:34,1729269394009,-5,18/10/2024 11:36:34,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269488903,18/10/2024 16:38:08,1729269488049,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729269489194,18/10/2024 16:38:09,1729269488063,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729269489194,18/10/2024 16:38:09,1729269488063,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,6
9,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729269489194,18/10/2024 16:38:09,1729269488064,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729269489194,18/10/2024 16:38:09,1729269488065,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,"Many studies are conducted to gain a deeper understanding of a phenomenon, theory, or process. The purpose might be to fill gaps in existing knowledge, explore new areas, or expand on previous research."
13,1729269489194,18/10/2024 16:38:09,1729269488065,-5,18/10/2024 11:38:08,187086,12,questionnaire-xwu3,,40750219,vars8p99,11889655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1370x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,94056
1,1729269403186,18/10/2024 16:36:43,1729269400604,-5,18/10/2024 11:36:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269462915,18/10/2024 16:37:42,1729269460047,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_police,7
8,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,6
9,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729269463063,18/10/2024 16:37:43,1729269460049,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,learn about how people think about different topics and how they relate to one another
13,1729269463063,18/10/2024 16:37:43,1729269460050,-5,18/10/2024 11:37:40,187086,12,questionnaire-xwu3,,40750223,8ge4j63t,11889654,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1418x875,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,59446
1,1729269419010,18/10/2024 16:36:59,1729269412345,-5,18/10/2024 11:36:52,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729269486448,18/10/2024 16:38:06,1729269479837,-5,18/10/2024 11:37:59,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729269486578,18/10/2024 16:38:06,1729269479838,-5,18/10/2024 11:37:59,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729269486578,18/10/2024 16:38:06,1729269479839,-5,18/10/2024 11:37:59,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729269486578,18/10/2024 16:38:06,1729269479839,-5,18/10/2024 11:37:59,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,comf_community,4
6,1729269486578,18/10/2024 16:38:06,1729269479839,-5,18/10/2024 11:37:59,187086,12,questionnaire-xwu3,,40750231,d3y232sk,11889662,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1200,1279x753,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
